,location_id,ra,dec,vlos,evlos,j,ej,h,eh,k,ek,teff,teff_err,logg,logg_err,m_h,m_h_err,alpha_m,alpha_m_err,[C/M],[CI/M],[N/M],[O/M],[Na/H],[Mg/M],[Al/H],[Si/M],[P/H],[S/M],[K/H],[Ca/M],[Ti/M],[TiII/M],[V/H],[Cr/H],[Mn/H],[Fe/H],[Co/H],[Ni/H],[Cu/H],[Ge/H],[Ce/H],[Rb/H],[Y/H],[Nd/H],err_[C/M],err_[CI/M],err_[N/M],err_[O/M],err_[Na/H],err_[Mg/M],err_[Al/H],err_[Si/M],err_[P/H],err_[S/M],err_[K/H],err_[Ca/M],err_[Ti/M],err_[TiII/M],err_[V/H],err_[Cr/H],err_[Mn/H],err_[Fe/H],err_[Co/H],err_[Ni/H],err_[Cu/H],err_[Ge/H],err_[Ce/H],err_[Rb/H],err_[Y/H],err_[Nd/H],ra_gaia,dec_gaia,ra_error,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,meandist,diststd,mass,mass_error
547,    4.46500e+03,    2.89265e+02,    3.91809e+01,   -1.78285e+01,    5.98021e-03,    9.51100e+00,    1.80000e-02,    9.00800e+00,    1.60000e-02,    8.90300e+00,    1.80000e-02,    4.82042e+03,    7.59920e+01,    2.97013e+00,    5.67006e-02,   -1.02607e-01,    3.31745e-02,    1.00389e-02,    1.32125e-02,   -5.63440e-02,   -9.40090e-02,    1.88570e-01,   -2.12809e-02,   -2.31554e-01,    4.90941e-02,    7.45135e-02,    4.81151e-04,   -4.92802e-02,    2.57798e-02,    3.99742e-02,    3.32639e-02,    9.25657e-03,    2.56545e-02,    1.12094e-01,    1.02601e-02,   -2.81834e-02,    9.01164e-03,   -1.16636e-01,    4.36885e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,   -1.34506e-01,   -9.99900e+03,   -9.99900e+03,    3.50741e-02,    4.45322e-02,    5.15175e-02,    3.11811e-02,    7.78349e-02,    1.81464e-02,    5.22905e-02,    2.56816e-02,    9.13899e-02,    5.04280e-02,    3.34357e-02,    2.02265e-02,    3.66793e-02,    9.15675e-02,    7.07228e-02,    3.60227e-02,    2.40829e-02,    7.96169e-03,    6.79858e-02,    1.50797e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.33507e-01,   -9.99900e+03,   -9.99900e+03,    2.89265e+02,    3.91808e+01,    1.18000e-01,    1.59000e-01,    1.32000e+00,    2.60000e-01,    5.24500e+00,    1.05300e+00,   -8.73900e+00,    1.04400e+00,    7.80413e-01,    1.48689e-01,    1.28000e+00,    4.00000e-02
548,    4.46100e+03,    2.89284e+02,    4.42171e+01,   -1.12392e+01,    3.89016e-03,    8.52700e+00,    2.10000e-02,    8.07200e+00,    2.60000e-02,    7.93700e+00,    3.30000e-02,    4.84492e+03,    7.67680e+01,    2.51921e+00,    4.05954e-02,    5.57842e-02,    3.09106e-02,   -4.89783e-03,    1.16532e-02,   -1.73380e-01,   -2.54820e-01,    3.84980e-01,   -1.20267e-01,   -9.99900e+03,    7.59390e-03,    3.55185e-02,    1.42109e-02,    2.13128e-02,    7.71776e-02,    3.74678e-02,   -8.41709e-03,    2.86487e-02,    4.62598e-02,   -1.77014e-01,   -1.80686e-02,    4.00150e-02,    3.36142e-03,   -1.29043e-01,    7.56067e-03,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    3.90937e-02,   -9.99900e+03,   -9.99900e+03,    3.24784e-02,    4.12804e-02,    4.79159e-02,    2.89455e-02,   -9.99900e+03,    1.62094e-02,    5.06750e-02,    2.40753e-02,    9.02022e-02,    4.71002e-02,    3.13065e-02,    1.84108e-02,    3.44666e-02,    9.02878e-02,    6.81382e-02,    3.30874e-02,    2.22007e-02,    7.37331e-03,    6.89631e-02,    1.37087e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    8.05481e-02,   -9.99900e+03,   -9.99900e+03,    2.89284e+02,    4.42170e+01,    1.77000e-01,    2.91000e-01,    1.64000e+00,    3.60000e-01,   -4.55900e+00,    1.27500e+00,   -5.73700e+00,    1.16100e+00,    8.54509e-01,    8.42820e-02,    1.72000e+00,    1.30000e-01
549,    4.46000e+03,    2.89302e+02,    5.17531e+01,   -1.38419e+01,    7.56891e-03,    9.64900e+00,    2.30000e-02,    9.12300e+00,    2.90000e-02,    8.99600e+00,    2.20000e-02,    4.86598e+03,    7.81952e+01,    2.56131e+00,    5.77676e-02,   -1.38583e-01,    3.47002e-02,    2.59221e-02,    1.35940e-02,   -4.51220e-01,   -3.79280e-01,    5.77800e-01,   -4.37110e-03,   -1.39939e+00,    3.59976e-02,    7.58805e-02,    2.57369e-02,   -2.00482e-01,   -6.81214e-02,    7.34026e-02,   -1.28645e-02,   -3.93392e-02,    3.37651e-01,    4.05483e-02,   -5.78579e-02,   -3.64908e-02,   -1.71608e-03,    7.67879e-02,   -2.24907e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.61611e-01,   -9.99900e+03,   -9.99900e+03,    3.74209e-02,    4.62634e-02,    5.45843e-02,    3.30905e-02,    1.05086e-01,    1.85313e-02,    5.45361e-02,    2.64702e-02,    9.31116e-02,    5.14788e-02,    3.43573e-02,    2.08599e-02,    3.82340e-02,    9.40425e-02,    7.38397e-02,    3.75094e-02,    2.49302e-02,    8.02220e-03,    7.03101e-02,    1.56214e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    8.60099e-02,   -9.99900e+03,   -9.99900e+03,    2.89302e+02,    5.17531e+01,    1.20000e-01,    2.29000e-01,    8.10000e-01,    3.00000e-01,   -9.81000e-01,    1.53000e+00,   -1.17310e+01,    6.24000e-01,    1.44631e+00,    1.77321e-01,    1.12000e+00,    9.00000e-02
550,    4.40400e+03,    2.89318e+02,    4.25962e+01,   -4.92955e+00,    5.96162e-03,    9.32100e+00,    2.00000e-02,    8.81200e+00,    3.10000e-02,    8.71000e+00,    1.40000e-02,    4.85377e+03,    7.73626e+01,    2.46157e+00,    4.20383e-02,   -1.62576e-01,    3.24593e-02,    6.50975e-03,    1.24387e-02,   -1.74290e-01,   -2.50340e-01,    3.61190e-01,   -6.58872e-02,   -1.35957e-02,    2.70434e-02,    7.73308e-03,    3.42287e-02,   -9.64128e-02,   -2.55582e-02,    5.88138e-02,   -8.73349e-03,   -4.22850e-02,    1.60367e-02,   -1.64768e-01,   -1.27716e-01,    3.34015e-02,    2.32663e-03,    2.68713e-02,   -7.43164e-03,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    2.96523e-02,   -9.99900e+03,   -9.99900e+03,    3.44816e-02,    4.33187e-02,    5.06281e-02,    3.06296e-02,    7.80754e-02,    1.71550e-02,    5.22704e-02,    2.50606e-02,    9.14190e-02,    4.89060e-02,    3.25626e-02,    1.94101e-02,    3.60116e-02,    9.18531e-02,    7.04899e-02,    3.48903e-02,    2.33169e-02,    7.64160e-03,    6.95234e-02,    1.44876e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    9.70253e-02,   -9.99900e+03,   -9.99900e+03,    2.89318e+02,    4.25962e+01,    1.50000e-01,    4.44000e-01,    1.47000e+00,    6.40000e-01,   -7.12500e+00,    3.80500e+00,   -3.98100e+00,    1.17300e+00,nan,nan,    1.44000e+00,    8.00000e-02
551,    4.40500e+03,    2.89324e+02,    4.71734e+01,   -6.58473e+00,    4.65284e-03,    8.78200e+00,    2.40000e-02,    8.28800e+00,    1.70000e-02,    8.19100e+00,    2.10000e-02,    4.86651e+03,    7.81896e+01,    2.43876e+00,    4.38897e-02,   -1.25629e-01,    3.44711e-02,    1.56408e-02,    1.34552e-02,   -2.25500e-01,   -2.50310e-01,    3.67590e-01,    2.81327e-02,   -1.06394e-01,    1.49320e-02,    8.96307e-02,    3.18044e-02,   -2.59724e-02,   -2.58717e-02,    1.74855e-02,   -7.75598e-03,   -5.77107e-03,    2.21646e-01,    2.54937e-02,   -1.97972e-02,   -3.41877e-02,   -1.21203e-03,   -8.80356e-03,   -1.33056e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    3.04021e-01,   -9.99900e+03,   -9.99900e+03,    3.71350e-02,    4.59493e-02,    5.41962e-02,    3.28490e-02,    7.97890e-02,    1.83635e-02,    5.43409e-02,    2.63188e-02,    9.29694e-02,    5.11845e-02,    3.41607e-02,    2.06943e-02,    3.80096e-02,    9.38700e-02,    7.35407e-02,    3.72266e-02,    2.47532e-02,    7.97429e-03,    7.03166e-02,    1.54939e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    7.85309e-02,   -9.99900e+03,   -9.99900e+03,    2.89324e+02,    4.71734e+01,    1.82000e-01,    2.37000e-01,    8.40000e-01,    2.90000e-01,    6.69300e+00,    1.22900e+00,    6.33100e+00,    1.00900e+00,    9.78271e-01,    1.52187e-01,    1.22000e+00,    1.10000e-01
552,    4.46500e+03,    2.89352e+02,    4.17743e+01,   -1.69725e+00,    6.58509e-03,    9.33000e+00,    2.10000e-02,    8.87600e+00,    1.90000e-02,    8.78300e+00,    1.70000e-02,    4.95821e+03,    8.20627e+01,    2.70171e+00,    4.18607e-02,    1.15113e-01,    3.19282e-02,   -2.86716e-02,    1.11164e-02,   -2.01960e-01,   -2.30000e-01,    4.61880e-01,   -7.77244e-02,    1.06609e-01,   -2.89071e-02,   -6.81859e-02,   -1.12121e-02,   -7.94228e-02,    2.00714e-03,   -3.65364e-02,   -1.83212e-02,   -1.63985e-02,    3.59896e-02,   -3.16739e-02,    1.43245e-03,    9.11172e-03,    7.71154e-03,   -1.64596e-01,    2.35106e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    9.65301e-02,   -9.99900e+03,   -9.99900e+03,    3.47470e-02,    4.18702e-02,    5.07302e-02,    3.06969e-02,    8.00714e-02,    1.53920e-02,    5.37736e-02,    2.42570e-02,    9.26759e-02,    4.63919e-02,    3.13155e-02,    1.81196e-02,    3.56033e-02,    9.42100e-02,    7.21099e-02,    3.34602e-02,    2.22514e-02,    7.02182e-03,    7.47366e-02,    1.36004e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    7.94933e-02,   -9.99900e+03,   -9.99900e+03,    2.89352e+02,    4.17743e+01,    1.00000e-01,    2.42000e-01,    1.01000e+00,    2.80000e-01,   -9.69000e-01,    1.67400e+00,   -7.25100e+00,    7.34000e-01,    1.25654e+00,    9.35085e-02,    2.53000e+00,    1.80000e-01
553,    4.46100e+03,    2.89408e+02,    4.52638e+01,   -1.51940e+01,    7.53006e-03,    1.03540e+01,    2.30000e-02,    9.81300e+00,    2.10000e-02,    9.70100e+00,    1.40000e-02,    4.80140e+03,    7.98257e+01,    2.46004e+00,    4.09175e-02,    8.77554e-02,    2.92552e-02,    1.35873e-03,    1.19319e-02,   -1.11760e-01,   -1.65400e-01,    2.97140e-01,   -3.63848e-02,    4.39585e-02,    3.07582e-02,    1.20374e-01,    1.79485e-02,   -1.18710e-01,   -8.75286e-02,   -2.42179e-02,    2.59449e-02,    7.62958e-03,    1.86461e-01,    1.26321e-01,   -1.77246e-02,    4.14201e-02,   -5.65174e-03,    1.41974e-01,    2.52653e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    4.91746e-04,   -9.99900e+03,   -9.99900e+03,    3.26329e-02,    4.38266e-02,    4.72892e-02,    3.04582e-02,    8.23786e-02,    1.73139e-02,    5.21137e-02,    2.47152e-02,    9.67121e-02,    5.23325e-02,    3.68251e-02,    2.13435e-02,    3.63070e-02,    9.25914e-02,    7.11945e-02,    3.66416e-02,    2.51203e-02,    7.53664e-03,    7.68508e-02,    1.60919e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    8.84777e-02,   -9.99900e+03,   -9.99900e+03,    2.89408e+02,    4.52638e+01,    1.99000e-01,    2.49000e-01,    2.80000e-01,    3.30000e-01,    3.45500e+00,    1.03600e+00,   -7.38200e+00,    7.54000e-01,    1.91551e+00,    2.36746e-01,    1.43000e+00,    1.20000e-01
554,    4.40500e+03,    2.89443e+02,    4.79413e+01,   -2.81979e+01,    5.59511e-03,    8.41200e+00,    3.00000e-02,    7.89900e+00,    3.60000e-02,    7.82300e+00,    1.70000e-02,    4.85820e+03,    7.79901e+01,    2.80537e+00,    5.91204e-02,   -2.06553e-01,    3.58269e-02,   -9.83772e-03,    1.43467e-02,   -1.79280e-01,   -2.65220e-01,    2.85410e-01,   -8.55310e-02,   -1.71980e+00,   -1.21346e-03,    6.85861e-02,    1.41299e-02,   -3.50314e-01,   -5.19189e-03,    7.24447e-02,    3.24906e-02,   -2.65706e-02,   -6.62978e-02,   -2.58044e-01,   -2.81709e-02,   -7.90304e-02,    8.55930e-03,    3.96092e-02,   -8.65294e-03,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.00578e-01,   -9.99900e+03,   -9.99900e+03,    3.87789e-02,    4.78496e-02,    5.64395e-02,    3.42457e-02,    2.16622e-01,    1.94460e-02,    5.53840e-02,    2.72379e-02,    9.37182e-02,    5.30245e-02,    3.53655e-02,    2.17306e-02,    3.93290e-02,    9.47370e-02,    7.51750e-02,    3.89489e-02,    2.58395e-02,    8.28632e-03,    7.00255e-02,    1.62861e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.12903e-01,   -9.99900e+03,   -9.99900e+03,    2.89443e+02,    4.79414e+01,    1.46000e-01,    2.04000e-01,    1.71000e+00,    2.60000e-01,    1.00370e+01,    1.01200e+00,    1.28130e+01,    5.54000e-01,    6.71813e-01,    7.87187e-02,    1.58000e+00,    7.00000e-02
555,    4.46100e+03,    2.89468e+02,    4.42615e+01,   -3.18213e+01,    6.41215e-03,    9.90900e+00,    2.60000e-02,    9.35400e+00,    1.90000e-02,    9.22700e+00,    1.10000e-02,    4.74224e+03,    7.28470e+01,    2.47123e+00,    3.84003e-02,    9.35280e-02,    2.85265e-02,    3.09091e-02,    1.14001e-02,   -2.84360e-02,   -1.28780e-01,    3.15720e-01,    9.30297e-03,   -1.40562e-02,    6.75835e-02,    2.43421e-02,   -3.15900e-03,   -1.07342e-01,    1.94540e-02,    6.43310e-02,   -5.05281e-02,    1.23618e-02,    1.06235e-01,   -7.34390e-01,   -7.28212e-02,    3.46300e-02,   -7.92382e-03,    1.35117e-01,   -1.14031e-03,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    4.75294e-02,   -9.99900e+03,   -9.99900e+03,    2.91491e-02,    3.93780e-02,    4.34244e-02,    2.64315e-02,    7.39088e-02,    1.61522e-02,    4.72164e-02,    2.31372e-02,    8.82033e-02,    4.67597e-02,    3.09444e-02,    1.81488e-02,    3.25128e-02,    8.63103e-02,    6.36040e-02,    3.17027e-02,    2.15741e-02,    7.42592e-03,    6.54531e-02,    1.34266e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.11620e-01,   -9.99900e+03,   -9.99900e+03,    2.89468e+02,    4.42615e+01,    1.92000e-01,    3.30000e-01,    6.00000e-01,    3.90000e-01,    4.10300e+00,    1.52700e+00,   -6.28000e-01,    1.06400e+00,    1.71677e+00,    3.28682e-01,    1.34000e+00,    1.00000e-01
556,    4.46100e+03,    2.89469e+02,    4.43323e+01,    1.20254e+01,    7.23038e-03,    1.02730e+01,    2.50000e-02,    9.77900e+00,    2.10000e-02,    9.66100e+00,    1.10000e-02,    4.83477e+03,    8.38804e+01,    2.57410e+00,    4.02535e-02,    2.27348e-01,    2.74915e-02,    3.80368e-02,    1.09474e-02,   -2.07260e-01,   -4.10230e-01,    4.71310e-01,   -3.83674e-03,    2.01929e-01,    9.11689e-02,    6.67840e-02,    1.78518e-02,   -1.46198e-01,    2.91674e-02,    5.12455e-02,   -4.31134e-02,    6.65346e-02,   -3.99256e-02,    7.40952e-02,   -1.68440e-02,    9.91864e-02,   -1.55945e-02,    1.64029e-01,    5.79649e-03,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,   -2.15886e-02,   -9.99900e+03,   -9.99900e+03,    3.18627e-02,    4.32099e-02,    4.57235e-02,    3.03933e-02,    8.58502e-02,    1.63344e-02,    5.28730e-02,    2.40784e-02,    1.00255e-01,    5.25064e-02,    3.82882e-02,    2.15072e-02,    3.62023e-02,    9.43111e-02,    7.24662e-02,    3.66425e-02,    2.53743e-02,    7.12690e-03,    8.42388e-02,    1.63496e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.03262e-01,   -9.99900e+03,   -9.99900e+03,    2.89469e+02,    4.43323e+01,    1.89000e-01,    3.73000e-01,    8.80000e-01,    4.80000e-01,   -2.19000e+00,    2.44300e+00,   -7.57800e+00,    1.35000e+00,    2.11478e+00,    2.96010e-01,    1.76000e+00,    1.60000e-01
557,    4.46100e+03,    2.89510e+02,    4.42786e+01,   -6.21777e+01,    3.30007e-03,    9.09300e+00,    2.90000e-02,    8.56500e+00,    2.10000e-02,    8.48900e+00,    1.10000e-02,    4.85884e+03,    7.73399e+01,    2.52458e+00,    4.03357e-02,    9.03274e-02,    3.05864e-02,   -2.36060e-02,    1.13383e-02,   -1.51330e-01,   -2.02600e-01,    3.76620e-01,   -6.04514e-02,    3.06819e-02,   -1.89959e-02,   -6.19478e-02,   -4.81877e-03,   -9.83340e-02,   -3.25758e-02,    3.96024e-02,   -1.98270e-02,   -3.67732e-02,   -8.87346e-02,   -3.74976e-03,    5.74575e-02,    5.80400e-02,   -2.63736e-04,   -7.94829e-02,   -2.05017e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,   -1.16159e-02,   -9.99900e+03,   -9.99900e+03,    3.21940e-02,    4.07468e-02,    4.74944e-02,    2.86846e-02,    7.68124e-02,    1.58029e-02,    5.06265e-02,    2.38009e-02,    9.01835e-02,    4.64441e-02,    3.09243e-02,    1.80658e-02,    3.41594e-02,    9.03679e-02,    6.79834e-02,    3.25957e-02,    2.18694e-02,    7.23884e-03,    6.96093e-02,    1.34576e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    8.33511e-02,   -9.99900e+03,   -9.99900e+03,    2.89510e+02,    4.42785e+01,    1.28000e-01,    2.27000e-01,    8.90000e-01,    2.80000e-01,    2.07500e+00,    1.08100e+00,   -1.03860e+01,    6.92000e-01,    1.38345e+00,    1.60964e-01,    1.72000e+00,    1.60000e-01
558,    4.46500e+03,    2.89513e+02,    3.94773e+01,   -1.52164e+01,    6.67826e-03,    9.27000e+00,    1.90000e-02,    8.73100e+00,    1.70000e-02,    8.59500e+00,    1.70000e-02,    4.77511e+03,    7.37905e+01,    2.64412e+00,    5.49984e-02,   -3.31913e-02,    3.11594e-02,    2.69095e-02,    1.25058e-02,   -1.22340e-01,   -1.86480e-01,    2.91760e-01,   -2.50489e-04,   -9.99900e+03,    2.15927e-02,    2.90101e-03,    1.37718e-02,   -3.73558e-02,   -7.15224e-02,    5.93628e-02,    4.70547e-02,    9.15292e-03,    1.04473e-01,    1.13127e-01,    5.47759e-02,   -2.02912e-02,    1.01645e-02,   -1.43744e-02,    2.55643e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,   -1.48182e-01,   -9.99900e+03,   -9.99900e+03,    3.21986e-02,    4.21005e-02,    4.76950e-02,    2.88061e-02,   -9.99900e+03,    1.73588e-02,    4.96396e-02,    2.45423e-02,    8.93180e-02,    4.86678e-02,    3.20523e-02,    1.92092e-02,    3.46374e-02,    8.86930e-02,    6.69839e-02,    3.39107e-02,    2.28329e-02,    7.78195e-03,    6.57038e-02,    1.42481e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.22784e-01,   -9.99900e+03,   -9.99900e+03,    2.89513e+02,    3.94773e+01,    1.45000e-01,    2.32000e-01,    1.27000e+00,    3.30000e-01,   -2.20000e-01,    1.43400e+00,   -2.25100e+00,    1.09000e+00,    1.22051e+00,    1.01387e-01,    1.43000e+00,    4.00000e-02
559,    4.40500e+03,    2.89531e+02,    4.69573e+01,    1.02938e+01,    2.59250e-03,    7.98300e+00,    2.30000e-02,    7.45600e+00,    1.80000e-02,    7.33600e+00,    1.70000e-02,    4.69442e+03,    7.00428e+01,    2.39832e+00,    3.74208e-02,    8.57262e-02,    2.79418e-02,    5.90463e-03,    1.13819e-02,   -5.65000e-02,   -1.69030e-01,    2.34180e-01,   -2.83531e-02,   -1.62371e-01,    3.56553e-02,    8.16593e-02,   -1.64529e-02,    1.47470e-01,   -1.01600e-01,   -1.94837e-02,   -1.11703e-02,    7.20754e-03,    7.38534e-02,   -1.16321e-02,   -5.47536e-02,   -1.84537e-02,    4.17065e-03,    9.16998e-02,   -4.58474e-03,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    3.21458e-02,   -9.99900e+03,   -9.99900e+03,    2.77349e-02,    3.81938e-02,    4.16957e-02,    2.50894e-02,    7.12947e-02,    1.60924e-02,    4.53166e-02,    2.26867e-02,    8.58004e-02,    4.57806e-02,    2.97932e-02,    1.75745e-02,    3.13512e-02,    8.38646e-02,    6.09119e-02,    3.05397e-02,    2.08213e-02,    7.48761e-03,    6.18412e-02,    1.29186e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    8.46747e-02,   -9.99900e+03,   -9.99900e+03,    2.89531e+02,    4.69572e+01,    1.79000e-01,    3.00000e-01,    1.13000e+00,    3.30000e-01,    1.59600e+00,    1.15100e+00,   -6.93000e+00,    6.23000e-01,    6.83997e-01,    1.36326e-01,    9.60000e-01,    6.00000e-02
560,    4.46500e+03,    2.89534e+02,    4.08547e+01,   -2.33029e+00,    5.33204e-03,    8.79700e+00,    2.10000e-02,    8.25800e+00,    1.80000e-02,    8.16300e+00,    1.70000e-02,    4.86861e+03,    7.87131e+01,    2.39543e+00,    4.69221e-02,   -3.00823e-01,    3.79043e-02,    5.27271e-02,    1.54597e-02,   -1.11990e-01,   -9.01640e-02,    3.03180e-01,   -4.23642e-02,   -7.65301e-01,    4.62811e-02,    1.31620e-01,    6.83233e-02,   -2.67677e-01,    6.92960e-02,    4.82009e-02,    3.16001e-02,   -2.19340e-02,    2.43258e-01,   -7.81114e-02,   -8.85031e-03,   -6.74116e-02,   -8.04046e-03,    1.87609e-01,    1.68643e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    5.43413e-02,   -9.99900e+03,   -9.99900e+03,    4.15556e-02,    5.05789e-02,    6.01451e-02,    3.65571e-02,    8.21515e-02,    2.07496e-02,    5.74111e-02,    2.85242e-02,    9.51865e-02,    5.53633e-02,    3.70013e-02,    2.30897e-02,    4.13692e-02,    9.66495e-02,    7.81886e-02,    4.14005e-02,    2.73385e-02,    8.63152e-03,    7.07104e-02,    1.73534e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.30889e-01,   -9.99900e+03,   -9.99900e+03,    2.89534e+02,    4.08546e+01,    1.14000e-01,    2.48000e-01,    5.60000e-01,    3.10000e-01,   -6.21500e+00,    7.47000e-01,   -1.15450e+01,    4.98000e-01,    1.11172e+00,    2.94331e-01,    9.70000e-01,    4.00000e-02
561,    4.40500e+03,    2.89553e+02,    4.72587e+01,   -1.83816e+01,    9.88182e-03,    1.02410e+01,    2.10000e-02,    9.74600e+00,    1.80000e-02,    9.63300e+00,    1.10000e-02,    4.83772e+03,    7.69634e+01,    3.02727e+00,    5.83562e-02,   -1.77358e-01,    3.48661e-02,    1.77323e-01,    1.40188e-02,    2.97470e-02,    4.00990e-02,    2.96160e-01,    1.63110e-01,    1.02043e-01,    2.51039e-01,    3.37678e-01,    1.07585e-01,   -9.13222e-02,    2.73735e-01,    2.63972e-01,    1.03926e-01,    1.10604e-01,    2.44705e-01,   -1.86442e-01,    2.73114e-02,   -1.47034e-01,   -1.36057e-02,    1.55577e-01,    9.54068e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,   -1.20896e+00,   -9.99900e+03,   -9.99900e+03,    3.73578e-02,    4.67047e-02,    5.45739e-02,    3.30829e-02,    7.94014e-02,    1.90890e-02,    5.41309e-02,    2.67111e-02,    9.27768e-02,    5.22303e-02,    3.47303e-02,    2.12583e-02,    3.83627e-02,    9.34116e-02,    7.34040e-02,    3.79487e-02,    2.52550e-02,    8.20944e-03,    6.89541e-02,    1.58959e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    4.16713e-01,   -9.99900e+03,   -9.99900e+03,    2.89553e+02,    4.72588e+01,    1.20000e-01,    1.86000e-01,    1.05000e+00,    2.30000e-01,   -4.46400e+00,    9.88000e-01,    2.06230e+01,    6.27000e-01,    9.29898e-01,    1.02554e-01,    1.49000e+00,    8.00000e-02
562,    4.46100e+03,    2.89569e+02,    4.51146e+01,   -3.20049e+01,    5.66311e-03,    9.34100e+00,    2.50000e-02,    8.84100e+00,    1.70000e-02,    8.73100e+00,    1.40000e-02,    4.83997e+03,    7.63083e+01,    2.77197e+00,    5.17239e-02,    1.63317e-01,    2.91086e-02,   -4.35056e-03,    1.07011e-02,   -5.33420e-01,   -6.14440e-01,    6.88880e-01,   -5.00319e-02,    9.66939e-02,   -1.76458e-02,   -1.26496e-02,   -1.12379e-02,   -5.49895e-02,   -1.61978e-01,    1.02832e-02,   -1.98038e-02,   -5.64902e-03,    5.64448e-02,    8.47406e-02,   -2.75637e-02,    2.58460e-02,   -2.35665e-02,    1.53323e-01,   -1.57715e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,   -4.63998e-03,   -9.99900e+03,   -9.99900e+03,    3.02234e-02,    3.88681e-02,    4.48338e-02,    2.70351e-02,    7.52737e-02,    1.50428e-02,    4.88883e-02,    2.28930e-02,    8.88205e-02,    4.48709e-02,    2.97861e-02,    1.72037e-02,    3.26652e-02,    8.85564e-02,    6.54822e-02,    3.09576e-02,    2.08666e-02,    7.02775e-03,    6.85705e-02,    1.27766e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    8.02028e-02,   -9.99900e+03,   -9.99900e+03,    2.89569e+02,    4.51146e+01,    1.39000e-01,    2.12000e-01,    7.20000e-01,    2.50000e-01,    2.52400e+00,    8.58000e-01,   -1.67200e+00,    6.24000e-01,    1.09939e+00,    1.12842e-01,    1.82000e+00,    1.70000e-01
563,    5.01700e+03,    2.89576e+02,    4.07187e+01,    4.78128e+00,    7.51994e-03,    9.67500e+00,    2.10000e-02,    9.15200e+00,    2.10000e-02,    9.03000e+00,    1.70000e-02,    4.84778e+03,    7.76541e+01,    2.39551e+00,    4.59310e-02,   -2.69919e-01,    3.68458e-02,    9.32816e-02,    1.50859e-02,   -1.48340e-02,   -3.80250e-02,    2.03760e-01,    6.19095e-02,    5.23999e-02,    1.34824e-01,    1.81412e-01,    1.16266e-01,    1.46840e-01,    4.08111e-02,    7.18386e-02,    2.19960e-02,    5.99083e-03,    2.51257e-01,   -1.86620e-01,   -6.71670e-03,   -9.70808e-02,    8.70556e-04,    1.44450e-01,    3.39243e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,   -4.66302e-03,   -9.99900e+03,   -9.99900e+03,    3.99749e-02,    4.93149e-02,    5.80802e-02,    3.52680e-02,    8.09666e-02,    2.03451e-02,    5.60677e-02,    2.79473e-02,    9.41978e-02,    5.44904e-02,    3.63052e-02,    2.25621e-02,    4.03113e-02,    9.52537e-02,    7.62815e-02,    4.02892e-02,    2.66911e-02,    8.54546e-03,    6.96058e-02,    1.69173e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.39291e-01,   -9.99900e+03,   -9.99900e+03,    2.89576e+02,    4.07187e+01,    1.50000e-01,    2.35000e-01,    6.80000e-01,    2.90000e-01,   -1.79900e+00,    9.58000e-01,    2.59100e+00,    6.69000e-01,    1.33924e+00,    1.52050e-01,    1.35000e+00,    9.00000e-02
