,location_id,ra,dec,vlos,evlos,j,ej,h,eh,k,ek,teff,teff_err,logg,logg_err,m_h,m_h_err,alpha_m,alpha_m_err,[C/M],[C/M]_err,[N/M],[N/M]_err,ra_gaia,dec_gaia,ra_error,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,meandist,diststd,mass,mass_error,iso_mu_log10age,iso_sig_log10age,iso_mu_mh,iso_sig_mh,iso_mu_log10mass,iso_sig_log10mass,iso_mu_dm,iso_sig_dm,isonomass_mu_log10age,isonomass_sig_log10age,isonomass_mu_mh,isonomass_sig_mh,isonomass_mu_log10mass,isonomass_sig_log10mass,isonomass_mu_dm,isonomass_sig_dm,ann_mu_log10age,ann_sig_log10age,ann_mu_mh,ann_sig_mh,ann_mu_log10mass,ann_sig_log10mass,ann_mu_dm,ann_sig_dm
24,    4.40900e+03,    2.81838e+02,    4.45754e+01,    2.00885e+01,    8.42738e-03,    1.01350e+01,    2.00000e-02,    9.64600e+00,    1.80000e-02,    9.55700e+00,    1.10000e-02,    4.85550e+03,    7.86385e+01,    2.97481e+00,    5.63558e-02,   -3.20421e-02,    3.24872e-02,   -9.57504e-03,    1.26339e-02,   -1.74000e-01,    3.51764e-02,    3.11980e-01,    5.13372e-02,    2.81838e+02,    4.45753e+01,    1.23000e-01,    2.16000e-01,    9.00000e-01,    2.50000e-01,   -2.59000e-01,    9.38000e-01,   -1.34870e+01,    9.96000e-01,    1.35497e+00,    1.03754e-01,    1.48000e+00,    9.00000e-02,    6.41137e-01,    1.03484e-02,   -5.58160e-02,    1.45165e-02,    1.04135e-01,    2.71011e-03,    9.51437e+00,    4.80722e-02,    1.02633e+00,    1.13363e-01,   -5.59787e-02,    3.67805e-03,   -3.58302e-02,    4.12623e-02,    9.10178e+00,    1.21463e-01,    5.70386e-01,    1.03853e-01,   -4.08681e-02,    3.36359e-02,    1.29315e-01,    3.92283e-02,    9.95915e+00,    2.51438e-01
25,    4.40800e+03,    2.81898e+02,    4.73135e+01,   -1.24987e+01,    8.02739e-03,    9.97900e+00,    2.50000e-02,    9.40300e+00,    2.00000e-02,    9.27000e+00,    1.10000e-02,    4.64929e+03,    8.15713e+01,    2.27814e+00,    4.24959e-02,   -2.45170e-02,    2.78731e-02,    4.62556e-02,    1.41511e-02,   -5.05400e-02,    3.38991e-02,    3.09470e-01,    4.77626e-02,    2.81898e+02,    4.73135e+01,    1.88000e-01,    3.26000e-01,    7.40000e-01,    3.70000e-01,   -7.87000e-01,    1.27300e+00,   -1.39200e+00,    8.99000e-01,    1.74445e+00,    3.48326e-01,    9.20000e-01,    7.00000e-02,    1.04619e+00,    2.57221e-02,   -2.60521e-02,    3.72689e-02,   -4.17889e-02,    7.35353e-03,    1.07680e+01,    3.55013e-02,    5.48197e-01,    2.15842e-01,   -2.52661e-02,    1.96910e-02,    1.38151e-01,    7.83343e-02,    1.14995e+01,    3.15937e-01,    8.06653e-01,    2.21495e-01,   -3.16722e-02,    3.40978e-02,    4.34477e-02,    8.00372e-02,    1.09287e+01,    2.15480e-01
26,    4.40900e+03,    2.82023e+02,    4.48142e+01,   -7.92166e+00,    6.11550e-03,    9.46900e+00,    2.90000e-02,    8.98600e+00,    3.30000e-02,    8.85400e+00,    2.20000e-02,    4.80085e+03,    7.48914e+01,    2.45550e+00,    4.07351e-02,   -8.35997e-03,    3.11997e-02,   -2.34259e-02,    1.22617e-02,   -1.27800e-01,    3.24634e-02,    3.47440e-01,    4.79982e-02,    2.82023e+02,    4.48141e+01,    8.70000e-02,    4.14000e-01,    3.60000e-01,    5.80000e-01,   -3.53000e-01,    3.57400e+00,   -4.99400e+00,    1.49900e+00,    1.64086e+00,    3.38936e-01,    1.16000e+00,    1.10000e-01,    5.48769e-01,    6.14047e-02,   -2.40818e-02,    2.14485e-02,    1.36471e-01,    2.18878e-02,    1.04391e+01,    4.01725e-02,    3.97615e-01,    2.74407e-01,   -2.30962e-02,    2.47069e-02,    1.94209e-01,    1.04787e-01,    1.05482e+01,    2.73386e-01,    4.41555e-01,    1.60117e-01,   -1.31057e-02,    3.21335e-02,    1.78318e-01,    5.95482e-02,    1.05103e+01,    1.41730e-01
27,    4.40900e+03,    2.82085e+02,    4.24338e+01,   -1.31161e-01,    2.53730e-03,    7.97600e+00,    4.40000e-02,    7.45800e+00,    4.90000e-02,    7.35100e+00,    2.30000e-02,    4.96758e+03,    8.27419e+01,    2.61176e+00,    4.35021e-02,    2.39238e-02,    3.36958e-02,   -3.73338e-02,    1.19496e-02,   -2.26500e-01,    3.71120e-02,    3.76160e-01,    5.38993e-02,    2.82085e+02,    4.24338e+01,    1.49000e-01,    2.14000e-01,    1.63000e+00,    2.20000e-01,   -9.40900e+00,    7.00000e-01,   -1.29660e+01,    6.82000e-01,    6.45718e-01,    7.50639e-02,    2.18000e+00,    1.40000e-01,    4.15027e-02,    6.60835e-02,    2.22027e-02,    3.58272e-02,    3.44376e-01,    2.33958e-02,    9.12178e+00,    1.31383e-01,    1.49924e-01,    1.60865e-01,    1.72410e-02,    3.68868e-02,    2.97240e-01,    6.55549e-02,    9.05873e+00,    1.75162e-01,    1.33067e-01,    2.10312e-01,    1.68364e-02,    3.17293e-02,    2.98158e-01,    7.98234e-02,    9.07969e+00,    2.69770e-01
28,    4.40800e+03,    2.82089e+02,    4.82790e+01,   -3.27354e+01,    8.84328e-03,    9.08300e+00,    2.10000e-02,    8.57800e+00,    2.40000e-02,    8.47800e+00,    1.30000e-02,    4.88400e+03,    7.94128e+01,    2.39013e+00,    4.70152e-02,   -2.87015e-01,    3.79534e-02,    8.47996e-02,    1.52911e-02,   -4.53190e-02,    4.17845e-02,    2.49290e-01,    6.04071e-02,    2.82089e+02,    4.82790e+01,    1.87000e-01,    3.49000e-01,    6.60000e-01,    3.50000e-01,    1.07470e+01,    1.26600e+00,    6.55700e+00,    9.83000e-01,    1.05772e+00,    1.14787e-01,    1.15000e+00,    8.00000e-02,    5.65575e-01,    1.68757e-01,   -2.79435e-01,    3.10047e-02,    1.04823e-01,    6.07117e-02,    1.00618e+01,    7.44151e-02,    3.57789e-01,    5.92282e-01,   -2.82567e-01,    4.37935e-02,    1.90157e-01,    2.25273e-01,    1.04346e+01,    5.82315e-01,    7.66908e-01,    1.90540e-01,   -2.95492e-01,    4.17664e-02,    3.28168e-02,    6.93630e-02,    1.00444e+01,    1.41507e-01
29,    4.40900e+03,    2.82095e+02,    4.42367e+01,   -6.41324e+01,    9.37257e-03,    1.03910e+01,    2.20000e-02,    9.85900e+00,    2.60000e-02,    9.74600e+00,    2.20000e-02,    4.70290e+03,    7.06058e+01,    2.42961e+00,    3.90071e-02,   -1.46621e-02,    2.96197e-02,    3.87275e-02,    1.23245e-02,    2.75180e-02,    2.97713e-02,    1.47160e-01,    4.45083e-02,    2.82095e+02,    4.42367e+01,    1.69000e-01,    2.58000e-01,    6.40000e-01,    2.90000e-01,   -2.89600e+00,    1.04900e+00,   -1.17900e+00,    7.94000e-01,    1.91734e+00,    1.65749e-01,    1.10000e+00,    8.00000e-02,    1.02402e+00,    1.11829e-01,   -2.24901e-02,    1.77477e-02,   -3.30450e-02,    4.00016e-02,    1.12031e+01,    5.27510e-02,    7.50597e-01,    2.62569e-01,   -2.10483e-02,    2.20312e-02,    6.48876e-02,    9.42256e-02,    1.13141e+01,    1.14912e-01,    9.10723e-01,    1.85284e-01,   -2.27094e-02,    2.88981e-02,    6.73910e-03,    6.77104e-02,    1.11592e+01,    1.32111e-01
30,    4.40900e+03,    2.82102e+02,    4.44022e+01,    1.44716e+01,    7.92332e-03,    1.04330e+01,    2.70000e-02,    9.85500e+00,    2.90000e-02,    9.74800e+00,    2.20000e-02,    4.69204e+03,    6.98831e+01,    2.40442e+00,    3.69619e-02,    1.15778e-01,    2.74611e-02,    3.95951e-02,    1.11140e-02,   -3.78510e-02,    2.71576e-02,    2.63410e-01,    4.08950e-02,    2.82102e+02,    4.44022e+01,    1.79000e-01,    2.89000e-01,    6.50000e-01,    3.30000e-01,    6.65000e-01,    1.22200e+00,   -1.71800e+00,    8.67000e-01,    1.95480e+00,    2.75531e-01,    1.22000e+00,    6.00000e-02,    5.69538e-01,    1.49964e-02,    9.08888e-02,    1.63180e-02,    1.40761e-01,    5.15468e-03,    1.13780e+01,    3.21182e-02,    7.17811e-01,    2.99000e-01,    1.11465e-01,    2.98406e-02,    9.04042e-02,    1.08827e-01,    1.13717e+01,    2.25128e-01,    8.33149e-01,    1.83426e-01,    1.01019e-01,    2.58858e-02,    4.72181e-02,    6.69924e-02,    1.12230e+01,    1.14681e-01
31,    4.40900e+03,    2.82146e+02,    4.29310e+01,   -4.85434e+01,    6.00649e-03,    9.33900e+00,    2.10000e-02,    8.81600e+00,    2.90000e-02,    8.71900e+00,    1.10000e-02,    4.78866e+03,    7.52378e+01,    2.35863e+00,    4.68748e-02,   -3.97184e-01,    3.81523e-02,    2.36951e-01,    1.66883e-02,    6.25390e-02,    4.10224e-02,    1.30860e-01,    5.96597e-02,    2.82146e+02,    4.29310e+01,    2.31000e-01,    2.43000e-01,    5.80000e-01,    3.20000e-01,   -7.13600e+00,    7.85000e-01,    2.87000e-01,    7.68000e-01,    1.20107e+00,    3.53426e-02,    8.00000e-01,    6.00000e-02,    1.01063e+00,    9.56958e-03,   -3.62440e-01,    4.38007e-02,   -6.12153e-02,    2.92102e-03,    1.01734e+01,    3.22659e-02,    4.75849e-01,    2.09111e-01,   -3.87510e-01,    3.27195e-02,    1.30685e-01,    7.49517e-02,    1.06757e+01,    2.43359e-01,    9.82206e-01,    1.59801e-01,   -4.06976e-01,    4.24130e-02,   -5.39867e-02,    5.83308e-02,    1.02324e+01,    1.29784e-01
32,    4.40800e+03,    2.82163e+02,    4.80767e+01,    1.63194e+01,    1.37191e-02,    1.00640e+01,    2.10000e-02,    9.53400e+00,    1.60000e-02,    9.43500e+00,    1.30000e-02,    4.88438e+03,    9.07706e+01,    2.40494e+00,    5.02250e-02,   -2.44843e-01,    3.61137e-02,    2.42130e-02,    1.63365e-02,   -5.87410e-02,    4.64575e-02,    2.47860e-01,    6.40290e-02,    2.82163e+02,    4.80766e+01,    3.46000e-01,    4.94000e-01,    5.60000e-01,    6.00000e-01,   -4.13800e+00,    1.58000e+00,   -8.40400e+00,    1.27700e+00,    1.64419e+00,    1.71917e-01,    1.35000e+00,    1.10000e-01,    4.57455e-01,    6.62446e-02,   -2.74262e-01,    2.71707e-02,    1.45133e-01,    2.54437e-02,    1.09491e+01,    2.99701e-02,    6.65851e-01,    3.13829e-01,   -2.84334e-01,    3.82564e-02,    7.04346e-02,    1.15142e-01,    1.08554e+01,    1.16603e-01,    7.41248e-01,    2.42309e-01,   -2.54679e-01,    4.28839e-02,    4.55601e-02,    8.80394e-02,    1.09213e+01,    1.74244e-01
33,    5.00800e+03,    2.82174e+02,    4.21019e+01,   -5.35574e+01,    2.75784e-03,    7.95800e+00,    2.70000e-02,    7.46700e+00,    2.90000e-02,    7.34300e+00,    2.00000e-02,    4.75643e+03,    7.27845e+01,    2.44941e+00,    3.90136e-02,    5.16399e-02,    2.94684e-02,   -2.43508e-03,    1.16928e-02,   -1.82790e-01,    3.00058e-02,    3.24510e-01,    4.47164e-02,    2.82174e+02,    4.21019e+01,    1.52000e-01,    2.12000e-01,    1.37000e+00,    2.20000e-01,    1.57700e+00,    6.13000e-01,    9.15400e+00,    6.39000e-01,    6.61069e-01,    9.16829e-02,    1.49000e+00,    8.00000e-02,    5.12254e-01,    5.20176e-02,    4.67926e-02,    3.14462e-02,    1.56357e-01,    1.96608e-02,    8.97968e+00,    3.72545e-02,    3.06227e-01,    3.54149e-01,    5.00224e-02,    3.02157e-02,    2.34855e-01,    1.34769e-01,    9.22155e+00,    3.90528e-01,    4.60483e-01,    2.50224e-01,    3.73074e-02,    2.76184e-02,    1.78247e-01,    9.35566e-02,    9.02941e+00,    2.34888e-01
34,    5.00800e+03,    2.82207e+02,    4.25419e+01,   -1.70069e+01,    9.13948e-03,    1.03420e+01,    2.10000e-02,    9.85500e+00,    1.80000e-02,    9.75500e+00,    1.10000e-02,    4.90925e+03,    7.94782e+01,    3.18830e+00,    5.14418e-02,    2.03885e-01,    2.96242e-02,    1.53206e-02,    1.03617e-02,   -4.53550e-02,    3.14146e-02,    3.10940e-01,    4.63130e-02,    2.82207e+02,    4.25419e+01,    1.84000e-01,    2.60000e-01,    1.25000e+00,    2.50000e-01,    4.45900e+00,    7.25000e-01,   -4.85600e+00,    7.77000e-01,nan,nan,    1.57000e+00,    7.00000e-02,    6.25666e-01,    1.82860e-02,    1.50097e-01,    2.73389e-02,    1.24420e-01,    4.09225e-03,    9.51850e+00,    4.62488e-02,    6.95145e-01,    8.77120e-02,    1.60114e-01,    4.24298e-02,    1.01909e-01,    3.47796e-02,    9.41204e+00,    1.46310e-01,    6.84266e-01,    8.79678e-02,    1.75093e-01,    2.79938e-02,    1.09379e-01,    3.26945e-02,    9.34066e+00,    2.39249e-01
35,    5.00800e+03,    2.82221e+02,    4.35787e+01,   -2.80028e+01,    9.73169e-03,    1.01120e+01,    2.10000e-02,    9.63300e+00,    2.00000e-02,    9.53800e+00,    1.10000e-02,    4.80450e+03,    7.57971e+01,    2.38766e+00,    4.60495e-02,   -3.30432e-01,    3.71410e-02,    1.70634e-01,    1.58280e-02,    6.12540e-02,    3.99050e-02,    1.44630e-01,    5.81077e-02,    2.82221e+02,    4.35786e+01,    1.45000e-01,    2.21000e-01,    6.30000e-01,    2.70000e-01,    2.78200e+00,    1.00200e+00,   -1.48930e+01,    7.61000e-01,    1.74796e+00,    1.63490e-01,    1.04000e+00,    9.00000e-02,    1.01809e+00,    1.19902e-02,   -2.92336e-01,    3.72078e-02,   -5.76852e-02,    4.47094e-03,    1.10192e+01,    2.27124e-02,    9.94399e-01,    1.16150e-01,   -2.96404e-01,    4.01992e-02,   -4.94523e-02,    4.19173e-02,    1.10306e+01,    7.06835e-02,    9.09658e-01,    1.86760e-01,   -3.38737e-01,    3.91444e-02,   -2.18645e-02,    6.81812e-02,    1.10147e+01,    1.27578e-01
36,    4.40900e+03,    2.82230e+02,    4.27159e+01,   -2.10861e+01,    4.98006e-03,    9.26900e+00,    2.10000e-02,    8.69100e+00,    2.10000e-02,    8.62700e+00,    1.10000e-02,    4.76386e+03,    7.32710e+01,    2.77210e+00,    5.47364e-02,   -2.38233e-02,    3.08076e-02,   -7.87166e-03,    1.24135e-02,   -1.45530e-01,    3.16785e-02,    3.07270e-01,    4.70060e-02,    2.82230e+02,    4.27159e+01,    1.63000e-01,    1.84000e-01,    1.17000e+00,    2.40000e-01,   -4.53700e+00,    6.67000e-01,    8.05800e+00,    6.26000e-01,nan,nan,    1.50000e+00,    6.00000e-02,    4.90497e-01,    2.81253e-02,   -7.83855e-03,    2.79334e-02,    1.59605e-01,    1.02212e-02,    9.84606e+00,    1.04635e-01,    5.41032e-01,    1.13136e-01,   -7.88558e-03,    3.67017e-02,    1.41234e-01,    4.23630e-02,    9.73192e+00,    2.50633e-01,    4.68888e-01,    1.22982e-01,   -1.80902e-02,    3.10559e-02,    1.69326e-01,    4.59372e-02,    9.74143e+00,    2.30143e-01
37,    4.40900e+03,    2.82254e+02,    4.44725e+01,   -9.06211e+00,    4.70789e-03,    8.68500e+00,    3.20000e-02,    8.20200e+00,    2.40000e-02,    8.09800e+00,    1.80000e-02,    4.93508e+03,    8.15921e+01,    2.51472e+00,    4.60061e-02,   -1.65861e-01,    3.66115e-02,   -1.49614e-02,    1.38901e-02,   -9.32040e-02,    4.05801e-02,    2.33770e-01,    5.86461e-02,    2.82254e+02,    4.44725e+01,    1.29000e-01,    1.83000e-01,    8.90000e-01,    2.40000e-01,    4.35600e+00,    8.29000e-01,   -5.78800e+00,    5.86000e-01,    1.03978e+00,    1.88461e-01,    1.68000e+00,    1.50000e-01,    3.54393e-01,    5.47113e-02,   -1.63881e-01,    3.23348e-02,    1.95537e-01,    2.14778e-02,    9.77633e+00,    3.22099e-02,    3.05283e-01,    2.15712e-01,   -1.64033e-01,    3.22981e-02,    2.15281e-01,    8.55310e-02,    9.87265e+00,    2.36142e-01,    4.34334e-01,    2.12810e-01,   -1.70226e-01,    3.76417e-02,    1.65487e-01,    7.90192e-02,    9.69600e+00,    1.51661e-01
38,    4.40800e+03,    2.82296e+02,    4.64290e+01,   -4.23851e+01,    9.57895e-03,    9.74600e+00,    2.10000e-02,    9.20100e+00,    2.00000e-02,    9.07500e+00,    1.10000e-02,    4.58581e+03,    7.48414e+01,    2.70449e+00,    5.85633e-02,    7.43614e-02,    2.57435e-02,    9.89592e-02,    1.26580e-02,    7.90320e-02,    2.87465e-02,    3.20920e-01,    4.16721e-02,    2.82296e+02,    4.64290e+01,    2.04000e-01,    3.35000e-01,    1.25000e+00,    3.80000e-01,   -1.61000e+01,    1.43300e+00,    3.23100e+00,    1.00200e+00,    1.08004e+00,    1.49281e-01,    1.51000e+00,    8.00000e-02,    5.77247e-01,    4.69980e-02,    5.37741e-02,    2.52471e-02,    1.33721e-01,    1.69142e-02,    1.01957e+01,    2.05832e-01,    6.82400e-01,    1.06586e-01,    5.91195e-02,    2.52856e-02,    1.02168e-01,    3.08549e-02,    9.94359e+00,    1.89425e-01,    6.45280e-01,    1.36379e-01,    7.41310e-02,    2.62316e-02,    1.13073e-01,    5.02701e-02,    1.00440e+01,    2.61616e-01
39,    4.40800e+03,    2.82314e+02,    4.77500e+01,    6.06306e+00,    1.20058e-02,    9.56900e+00,    2.10000e-02,    9.08200e+00,    2.00000e-02,    9.01700e+00,    1.10000e-02,    4.93954e+03,    8.23763e+01,    2.44085e+00,    5.00611e-02,   -3.84895e-01,    4.12730e-02,    5.86818e-02,    1.65237e-02,   -1.36110e-01,    4.67944e-02,    3.26880e-01,    6.69112e-02,    2.82314e+02,    4.77500e+01,    1.78000e-01,    2.94000e-01,    4.50000e-01,    4.00000e-01,    2.22100e+00,    1.76500e+00,    2.06500e+00,    7.10000e-01,    1.46759e+00,    2.94684e-01,    1.23000e+00,    1.20000e-01,    4.89930e-01,    1.07383e-01,   -4.06636e-01,    4.06765e-02,    1.22652e-01,    3.89462e-02,    1.06514e+01,    6.00545e-02,    6.75079e-01,    4.17248e-01,   -3.93895e-01,    4.08523e-02,    5.99892e-02,    1.57381e-01,    1.06090e+01,    3.37025e-01,    5.00509e-01,    2.63487e-01,   -3.81784e-01,    4.49738e-02,    1.21938e-01,    9.78812e-02,    1.05962e+01,    1.94655e-01
40,    5.00300e+03,    2.82319e+02,    4.65419e+01,   -6.32820e+01,    6.14794e-03,    9.04000e+00,    2.60000e-02,    8.54100e+00,    2.40000e-02,    8.45800e+00,    1.10000e-02,    4.90256e+03,    8.07758e+01,    2.38591e+00,    5.07604e-02,   -4.67433e-01,    4.22511e-02,    2.43293e-01,    1.76417e-02,    1.07730e-02,    4.76504e-02,    2.13780e-01,    6.81662e-02,    2.82319e+02,    4.65419e+01,    1.29000e-01,    2.14000e-01,    1.04000e+00,    2.50000e-01,    5.68000e-01,    9.46000e-01,   -8.10000e-02,    6.94000e-01,    1.05597e+00,    1.37794e-01,    7.60000e-01,    7.00000e-02,    1.00923e+00,    2.73183e-03,   -4.57729e-01,    4.04148e-02,   -6.81527e-02,    2.71773e-03,    9.90779e+00,    5.21581e-02,    9.91379e-01,    1.01181e-01,   -4.53011e-01,    4.12628e-02,   -6.13384e-02,    3.68497e-02,    9.91627e+00,    8.21342e-02,    8.97598e-01,    1.65516e-01,   -4.71483e-01,    4.63321e-02,   -2.93102e-02,    6.03109e-02,    9.94377e+00,    1.37692e-01
41,    5.00300e+03,    2.82345e+02,    4.80684e+01,   -1.99455e+01,    5.10569e-03,    9.03100e+00,    2.20000e-02,    8.50100e+00,    1.60000e-02,    8.40300e+00,    1.30000e-02,    4.85325e+03,    7.73194e+01,    2.47086e+00,    4.18949e-02,   -1.80350e-02,    3.23034e-02,    1.62018e-02,    1.23554e-02,   -1.34070e-01,    3.42821e-02,    2.51390e-01,    5.03576e-02,    2.82345e+02,    4.80684e+01,    2.32000e-01,    4.09000e-01,    1.45000e+00,    4.80000e-01,    1.47500e+00,    2.59800e+00,    2.31200e+00,    1.51600e+00,    1.01936e+00,    6.78361e-02,    1.41000e+00,    1.30000e-01,    4.97806e-01,    4.74811e-02,   -3.21589e-02,    2.27573e-02,    1.54803e-01,    1.81113e-02,    1.00454e+01,    3.26712e-02,    3.74514e-01,    2.75481e-01,   -2.81797e-02,    2.60291e-02,    2.02265e-01,    1.05537e-01,    1.01711e+01,    3.08825e-01,    4.24812e-01,    2.25623e-01,   -2.96512e-02,    3.13026e-02,    1.85810e-01,    8.43556e-02,    1.00639e+01,    1.73156e-01
42,    4.40800e+03,    2.82372e+02,    4.70132e+01,    1.77085e+01,    1.48620e-02,    1.01760e+01,    2.10000e-02,    9.69900e+00,    2.00000e-02,    9.60700e+00,    1.10000e-02,    4.96359e+03,    8.73746e+01,    2.48048e+00,    5.17032e-02,   -3.68473e-01,    4.10945e-02,    1.76319e-01,    1.68599e-02,    4.15230e-02,    4.94862e-02,    2.57820e-01,    6.94566e-02,    2.82372e+02,    4.70131e+01,    1.89000e-01,    3.05000e-01,    4.70000e-01,    3.90000e-01,   -7.20600e+00,    1.39800e+00,   -9.33800e+00,    1.32900e+00,    1.85629e+00,    2.57798e-01,    1.41000e+00,    1.30000e-01,    4.32564e-01,    5.90077e-02,   -3.49101e-01,    4.19554e-02,    1.48634e-01,    2.28509e-02,    1.12962e+01,    6.05906e-02,    7.95041e-01,    2.86677e-01,   -3.72476e-01,    3.76885e-02,    1.59670e-02,    1.05409e-01,    1.11478e+01,    1.22034e-01,    7.02808e-01,    2.42442e-01,   -3.71764e-01,    4.61344e-02,    5.00938e-02,    8.86549e-02,    1.10968e+01,    1.70074e-01
43,    4.40900e+03,    2.82380e+02,    4.46796e+01,   -8.66496e+00,    7.42236e-03,    9.54300e+00,    2.20000e-02,    9.07300e+00,    2.00000e-02,    8.95500e+00,    1.10000e-02,    4.91690e+03,    8.07092e+01,    2.48476e+00,    4.56705e-02,   -1.68967e-01,    3.62975e-02,    1.48907e-02,    1.39246e-02,   -1.61040e-01,    3.99819e-02,    2.96560e-01,    5.78954e-02,    2.82380e+02,    4.46796e+01,    1.18000e-01,    2.50000e-01,    4.50000e-01,    2.60000e-01,    1.00400e+00,    1.06600e+00,   -1.54180e+01,    1.33300e+00,    1.93292e+00,    2.05126e-01,    1.43000e+00,    1.30000e-01,    4.15445e-01,    7.12269e-02,   -1.81021e-01,    3.30003e-02,    1.70232e-01,    2.78440e-02,    1.06158e+01,    3.00387e-02,    7.86337e-02,    3.06154e-01,   -1.68016e-01,    3.48144e-02,    3.03224e-01,    1.20568e-01,    1.09915e+01,    3.79372e-01,    4.40951e-01,    1.61526e-01,   -1.76767e-01,    3.69199e-02,    1.61789e-01,    6.02177e-02,    1.05789e+01,    1.32111e-01
44,    4.40900e+03,    2.82384e+02,    4.47683e+01,   -6.20146e+01,    8.50269e-03,    1.01070e+01,   -9.99999e+03,    9.62800e+00,    3.10000e-02,    9.46100e+00,    1.80000e-02,    4.70261e+03,    7.02621e+01,    2.89911e+00,    5.10452e-02,    1.50704e-01,    2.71167e-02,    2.55280e-02,    1.08104e-02,    6.44710e-03,    2.68309e-02,    2.42450e-01,    4.04178e-02,    2.82384e+02,    4.47683e+01,    6.64000e-01,    3.49000e-01,    3.90000e-01,    7.10000e-01,    9.05100e+00,    1.31500e+00,    8.90800e+00,    1.09500e+00,    1.35392e+00,    1.43064e-01,    1.26000e+00,    8.00000e-02,    6.91490e-01,    4.58066e-02,    1.45340e-01,    1.85596e-02,    1.04647e-01,    1.35302e-02,    1.00406e+01,    1.02177e-01,    6.92831e-01,    7.09130e-02,    1.45383e-01,    2.04316e-02,    1.04296e-01,    2.18582e-02,    1.00423e+01,    1.38014e-01,    5.63721e-01,    4.29547e-01,   -1.42348e-01,    7.94257e-01,    1.31086e-01,    1.67550e-01,    1.00447e+01,    2.42190e+00
45,    4.40900e+03,    2.82388e+02,    4.40556e+01,   -7.90589e+01,    8.78884e-03,    1.02230e+01,    2.10000e-02,    9.70100e+00,    1.80000e-02,    9.60300e+00,    1.10000e-02,    4.88531e+03,    7.99555e+01,    2.37345e+00,    5.04680e-02,   -4.73441e-01,    4.19769e-02,    2.52891e-01,    1.77262e-02,    7.59850e-02,    4.70761e-02,    1.03960e-01,    6.74607e-02,    2.82388e+02,    4.40555e+01,    1.50000e-01,    2.43000e-01,    8.70000e-01,    3.10000e-01,    1.13600e+00,    1.15700e+00,   -9.19500e+00,    6.54000e-01,    1.78860e+00,    1.60301e-01,    9.00000e-01,    9.00000e-02,    1.00923e+00,    6.73461e-03,   -4.47342e-01,    4.49737e-02,   -6.73557e-02,    3.58728e-03,    1.10483e+01,    3.88464e-02,    9.69702e-01,    1.53048e-01,   -4.47725e-01,    4.40049e-02,   -5.30333e-02,    5.59633e-02,    1.10845e+01,    1.50054e-01,    1.03141e+00,    1.32791e-01,   -4.69971e-01,    4.61083e-02,   -7.75482e-02,    4.88282e-02,    1.10134e+01,    1.28109e-01
